Portfolio_Manager_Property_ID,Portfolio_Manager_Property_Name,Unit_of_Measure,Year,Month,Cost,Consumption,Year Built,Property_type,Gross Floor Area
6319024,Chocolate Lake Community Recreation Centre,kWh (kilowatt-hours),2021,June,323.66,2580.0,1948,Other - Recreation,26290.0
6319024,Chocolate Lake Community Recreation Centre,kWh (kilowatt-hours),2021,March,594.49,5340.0,1948,Other - Recreation,26290.0
6319024,Chocolate Lake Community Recreation Centre,kWh (kilowatt-hours),2021,May,60.22,480.0,1948,Other - Recreation,26290.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,April,571.8,1025.2,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,December,4437.19,6316.5,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,February,1743.08,2812.1,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,January,1682.79,2954.1,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,July,25.18,40.3,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,March,1647.66,3054.9,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,May,1024.66,1725.1,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,November,2488.67,3536.3,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,October,1506.78,2135.2,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2016,September,684.09,918.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,April,1099.43,1735.3,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,December,4557.36,5512.8,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,February,2737.14,4167.4,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,January,2982.7,4252.2,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,March,1947.69,2885.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,May,441.91,635.9,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,November,2681.49,3362.9,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2017,October,974.78,1257.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,April,2562.6,2971.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,December,2250.12,2691.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,February,3751.61,4803.1,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,January,3777.43,4787.3,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,June,907.5,1006.5,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,March,1933.02,2405.4,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,May,2736.4,2895.8,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,November,3298.0,4136.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,October,3264.0,3729.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2018,September,2414.0,2625.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,April,1016.64,1186.9,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,December,2008.21,2332.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,February,2096.9,2426.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,January,1328.25,1585.03,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,June,1166.34,1382.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,March,1626.48,1952.55,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,May,1689.14,2252.1,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2019,November,1068.62,1267.15,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,April,526.74,1599.8,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,December,793.8,1280.95,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,February,1622.55,3605.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,January,1912.6,2548.4,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,June,1574.45,3167.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,March,834.87,1928.2,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,May,249.81,580.85,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2020,November,732.97,1332.4,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2021,February,1269.98,1769.7,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2021,January,1319.79,2013.77,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,L (Litres),2021,March,1097.44,1573.65,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,April,3536.01,20480.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,August,2681.8,17600.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,December,4361.84,26240.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,February,4084.04,25040.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,January,4354.74,26960.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,July,2706.04,16400.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,June,2480.96,14960.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,March,4543.4,29200.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,May,2924.25,16880.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,November,4222.17,25840.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,October,3230.3,16960.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2016,September,2954.0,17200.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,April,3470.12,19360.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,August,2485.21,15280.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,December,4010.47,24080.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,February,2844.89,12240.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,January,4885.96,32320.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,July,2847.88,18880.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,June,2708.42,16800.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,March,3789.31,22640.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,May,3642.67,21200.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,November,3560.21,21120.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,October,2303.35,13920.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2017,September,2737.05,17920.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,April,2818.22,14880.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,August,2564.58,16160.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,December,4831.0,31040.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,February,3069.06,16560.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,January,3817.76,23600.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,July,2430.71,15680.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,June,2404.8,15280.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,March,3451.17,20000.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,May,2740.1,15200.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,November,4062.0,24880.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,October,3403.0,19440.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2018,September,2507.29,15760.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,April,3515.58,21120.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,August,2642.02,14160.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,December,1942.35,11560.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,February,4134.05,24720.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,January,4465.35,28800.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,July,2612.98,14320.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,June,2631.58,14720.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,March,3601.42,21760.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,May,3183.36,18320.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,November,3198.94,17440.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,October,2771.33,13840.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2019,September,2634.44,13120.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,August,2069.03,12320.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,December,1362.19,12160.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,February,3296.14,17280.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,January,3777.32,21760.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,July,2573.15,15600.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,June,4255.85,22720.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,March,1985.69,8080.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,May,2435.21,11760.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,November,2075.32,17600.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,October,2471.19,22000.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2020,September,1679.99,13760.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,April,1713.53,13680.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,February,2315.91,19360.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,January,2786.99,24720.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,July,1600.91,12960.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,June,1629.51,13120.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,March,2295.33,19520.0,1986,Office,27035.0
6319025,Municipal Facilities Maintenance & Operations,kWh (kilowatt-hours),2021,May,1676.01,13360.0,1986,Office,27035.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,April,1178.08,12890.83,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,August,819.22,5809.72,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,December,1387.24,19694.72,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,February,1872.28,18444.44,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,January,1637.43,14900.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,July,869.54,5141.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,June,858.17,6366.11,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,March,1473.48,16301.11,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,May,931.13,8851.39,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,November,1218.46,15023.61,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,October,1137.66,12051.94,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2016,September,1040.06,10515.83,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,April,1145.92,11766.94,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,August,955.01,7252.5,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,December,1712.7,22836.39,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,February,1241.04,16634.44,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,January,1261.68,17867.78,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,July,964.2,6041.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,June,806.74,5152.22,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,March,1309.9,17496.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,May,1342.12,11371.39,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,November,1361.64,17281.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,October,1308.48,7800.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2017,September,1026.17,9821.94,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,April,1419.84,17165.83,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,August,976.86,3766.11,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,December,1340.64,17883.89,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,February,1500.83,18562.78,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,January,1488.99,18616.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,July,980.44,5227.5,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,June,768.78,4294.44,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,March,1602.93,20473.61,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,May,1006.11,9762.5,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,November,1608.66,15608.06,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,October,1635.55,12679.72,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2018,September,1018.05,7322.22,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,April,1283.1,12710.28,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,August,809.08,6283.89,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,December,1748.6,19131.11,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,February,1862.73,19124.17,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,January,1811.37,18961.94,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,July,869.35,5850.83,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,June,804.21,5684.17,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,March,1585.64,16356.39,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,May,612.46,3540.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,November,1201.49,13016.67,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,October,1200.66,12817.5,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2019,September,1074.8,8322.22,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,April,243.79,5669.44,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,August,448.54,2589.26,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,December,489.92,7580.14,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,February,1375.5,16814.17,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,January,1378.64,15786.11,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,July,527.85,3577.04,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,June,447.58,4257.96,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,March,1039.4,13533.89,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,May,392.24,6357.04,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,November,629.2,9658.52,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,October,481.87,7075.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2020,September,157.55,1679.81,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,April,619.0,5640.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,February,724.16,10527.41,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,January,740.31,10757.22,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,July,389.12,3520.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,June,373.44,3280.0,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,March,805.52,10458.61,1996,Other - Recreation,13175.0
6319026,Dartmouth North Community Centre,kWh (kilowatt-hours),2021,May,353.97,3360.0,1996,Other - Recreation,13175.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,April,1386.6,15805.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,August,609.7,5464.72,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,December,2009.21,30561.39,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,February,2285.59,22541.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,January,2175.73,20971.94,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,July,657.57,5522.78,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,June,895.47,8361.94,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,March,2123.98,21906.94,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,May,1022.44,10704.17,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,November,1370.4,19283.06,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,October,947.14,9742.78,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2016,September,894.44,9470.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,April,1273.97,14420.56,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,August,654.05,3933.06,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,December,1997.87,27425.56,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,February,1939.32,26747.5,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,January,1942.26,27871.11,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,July,707.37,4720.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,June,762.38,8404.44,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,March,1703.16,24591.39,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,May,959.5,12403.06,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,November,1486.06,20373.89,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,October,878.62,9143.06,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2017,September,655.31,4459.72,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,April,1738.18,20651.11,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,August,736.88,3422.22,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,December,2162.98,26195.56,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,February,2024.0,26779.44,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,January,2021.11,27116.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,July,681.15,4126.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,June,957.93,9067.22,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,March,1936.46,24440.56,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,May,1124.78,13674.17,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,November,2066.78,21346.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,October,1304.66,15007.22,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2018,September,804.34,5011.94,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,April,1556.88,19359.17,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,August,690.88,5247.5,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,December,1334.93,16213.15,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,February,2171.84,25398.33,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,January,2128.93,26848.89,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,July,607.34,4896.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,June,887.3,8878.61,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,March,2491.28,38516.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,May,1200.82,13442.5,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,November,1768.7,22396.67,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,October,1279.13,14805.0,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2019,September,858.16,8343.89,1969,Other - Recreation,11720.0
6319027,George Dixon Community Recreation Centre,kWh (kilowatt-hours),2020,April,1502.09,19675.0,1969,Other - Recreation,11720.0
